CASE,SERIAL,REF,QUESTNNR,MODE,STARTED,FEEDBACK,FT02_01,VOCAB,OA2,OA4,RA2,PA1,RA1,RC1,PA3,PRIV1,IUT2,RA3,CTRL1,OA3,PA4,RC3,PRIV2,PA2,RC2,IUT1,PRIV3,OA1,IUT3,MARK1,MARK2,RISK,PAKNOW,RD01_CP,GROUP,RD02_CP,RD02,ATT_SC,mc1,MC2,TIME001,TIME002,TIME003,TIME004,TIME005,TIME007,TIME008,TIME009,TIME010,TIME011,TIME012,TIME014,TIME015,TIME016,TIME017,TIME018,TIME021,TIME022,TIME_SUM,MAILSENT,LASTDATA,STATUS,FINISHED,Q_VIEWER,LASTPAGE,MAXPAGE,MISSING,MISSREL,TIME_RSI
609,,,affective_grid,interview,5/15/26 13:23,"Interesting idea, love how it can automate the reporting and managing of a team!",6a01bde1258fadfa6089fe1c,1,3,2,5,4,3,7,3,3,7,5,2,3,3,7,2,2,7,7,5,5,7,6,6,5,1,60,3,54,3,1,6,7,4,2,13,26,63,5,8,31,13,15,5,20,17,17,21,18,23,22,323,,5/15/26 13:29,,1,0,22,22,0,0,1.52
612,,,affective_grid,interview,5/15/26 13:24,,6a004effc8c1abfa6248fc84,1,6,5,3,5,6,6,5,5,2,3,2,5,4,2,7,6,2,3,2,5,3,5,5,8,1,60,4,56,5,1,6,3,17,7,51,55,161,25,16,40,17,23,22,23,22,39,39,44,24,7,632,,5/15/26 13:35,,1,0,22,22,3,1,0.75
614,,,affective_grid,interview,5/15/26 13:24,No comment,69d3d9da234b20e7ec1a4aa6,1,5,5,7,5,7,5,5,6,5,7,2,5,6,6,6,6,5,5,2,4,5,7,7,11,2,60,2,57,2,1,7,3,8,9,72,109,167,30,15,21,46,60,15,36,29,56,37,31,32,6,779,,5/15/26 13:37,,1,0,22,22,0,0,0.69
615,,,affective_grid,interview,5/15/26 13:24,,69e7c8b6b4a437bf2bddda19,1,2,7,6,3,7,6,2,4,1,6,2,7,7,2,4,2,2,1,4,6,2,6,4,8,2,61,4,55,4,1,6,2,8,4,22,71,126,19,10,28,10,22,14,21,19,20,21,35,27,3,480,,5/15/26 13:32,,1,0,22,22,3,1,1.1
616,,,affective_grid,interview,5/15/26 13:25,NA,69d757932a1aa982fd8e94a0,1,6,6,5,6,6,6,4,4,5,6,2,4,5,5,7,6,6,5,3,6,5,6,4,9,2,61,2,58,5,1,7,3,7,26,72,114,270,14,44,97,25,21,19,21,27,23,32,34,33,15,894,,5/15/26 13:40,,1,0,22,22,0,0,0.66
617,,,affective_grid,interview,5/15/26 13:25,Really interested by this analytics tool - but can see the potential drawbacks with the potential micro management implications,69f9e793e0c5c584bb28d1d2,1,2,2,6,6,6,6,3,5,6,6,2,6,4,6,5,2,5,5,2,6,5,7,6,8,1,61,3,56,4,1,5,6,10,15,41,61,144,7,11,47,16,22,19,36,25,21,17,36,34,50,612,,5/15/26 13:35,,1,0,22,22,0,0,0.82
618,,,affective_grid,interview,5/15/26 13:25,None,69e662043c67f7804881ab3e,1,4,6,7,6,6,6,6,4,6,6,2,7,6,6,4,3,6,6,3,5,6,5,6,6,3,61,6,57,5,1,4,6,6,35,37,46,183,68,42,34,50,11,150,63,58,53,60,41,37,14,790,,5/15/26 13:42,,1,0,22,22,0,0,0.6
619,,,affective_grid,interview,5/15/26 13:25,,69d8e0a101b93af3a54ec9b1,1,6,7,6,7,5,6,7,5,7,6,2,6,6,7,7,6,7,7,2,6,7,7,5,11,2,61,1,58,4,1,6,6,14,7,43,65,199,51,19,60,88,45,27,53,23,87,22,48,28,11,816,,5/15/26 13:40,,1,0,22,22,3,1,0.59
620,,,affective_grid,interview,5/15/26 13:26,,5e766b0ba02ca51dfa1de797,1,4,4,6,6,6,6,5,5,6,6,2,3,5,7,4,3,7,6,4,6,6,5,5,9,3,62,5,57,6,1,7,5,9,9,29,74,202,8,11,17,18,24,5,17,23,16,17,20,22,2,523,,5/15/26 13:34,,1,0,22,22,3,1,1.22
622,,,affective_grid,interview,5/15/26 13:26,,69dd1ad2405a9634a61a4f40,1,7,6,6,7,4,6,7,7,1,6,2,6,4,4,7,7,1,1,6,4,1,7,7,5,2,62,4,55,1,1,6,5,8,5,6,17,67,6,12,8,10,13,9,20,19,21,22,29,23,166,303,,5/15/26 13:33,,1,0,22,22,3,1,1.46
623,,,affective_grid,interview,5/15/26 13:26,,69dfe93cbf8d61867237313f,1,7,7,7,7,7,7,7,7,7,7,2,5,4,7,7,7,7,7,7,6,5,7,4,11,3,63,1,55,3,1,5,7,64,5,6,12,100,9,11,18,13,12,8,18,17,51,23,28,22,11,373,,5/15/26 13:33,,1,0,22,22,3,1,1.28
624,,,affective_grid,interview,5/15/26 13:26,i dont have any feedback to give at the moment,69f0e2f90d5d0663c1e0eacc,1,5,5,4,6,5,5,4,4,5,5,2,6,6,5,5,5,6,5,3,5,6,6,5,8,1,63,6,58,1,1,6,5,59,25,39,126,183,25,25,17,53,98,38,98,40,30,28,39,41,41,1005,,5/15/26 13:43,,1,0,22,22,0,0,0.5
625,,,affective_grid,interview,5/15/26 13:26,No comments,69ea1ce282df29c7809094c8,1,6,2,6,6,6,3,7,6,2,6,2,6,3,6,6,6,2,2,2,6,2,5,5,8,2,62,2,56,1,1,6,1,5,35,16,122,54,13,23,36,17,28,17,39,41,35,39,46,34,32,632,,5/15/26 13:36,,1,0,22,22,0,0,0.76
627,,,affective_grid,interview,5/15/26 13:26,,62850a124de32f71f54a8aec,1,6,4,2,5,7,6,5,6,2,3,2,4,5,6,5,6,6,2,3,6,5,6,5,3,2,62,6,55,6,1,6,2,6,2,5,29,28,5,5,28,14,10,6,15,21,18,17,23,18,1,251,,5/15/26 13:30,,1,0,22,22,3,1,1.86
630,,,affective_grid,interview,5/15/26 13:26,,69dfc19c3396fe23e8b187f2,1,7,7,7,5,7,7,5,7,7,7,2,5,4,5,7,7,7,7,1,7,7,7,6,11,2,63,5,58,2,1,4,7,89,20,6,5,334,6,7,20,10,9,12,16,19,22,20,15,13,24,567,,5/15/26 13:37,,1,0,22,22,3,1,1.39
631,,,affective_grid,interview,5/15/26 13:26,People Analytics System saves time and helps with evaluating a lot of things for companies,69f6f66ca8fb7ff6c0e4087f,1,7,3,6,6,5,6,2,6,6,6,2,4,4,7,7,6,7,7,3,6,7,6,6,5,3,62,3,59,1,1,6,6,9,75,81,270,168,12,16,66,24,29,8,30,48,43,30,38,68,51,997,,5/15/26 13:44,,1,0,22,22,0,0,0.58
632,,,affective_grid,interview,5/15/26 13:27,,69eb6a9accaa9784bf1bf04a,1,7,7,4,7,6,7,7,7,7,7,2,7,5,7,7,7,7,7,1,7,7,7,7,11,3,64,4,59,5,1,7,7,677,4,6,3,10,11,6,6,4,3,7,15,12,15,20,15,26,3,175,,5/15/26 13:41,,1,0,22,22,3,1,1.99
633,,,affective_grid,interview,5/15/26 13:30,None,69d67bbec94ae93e4c53d5c0,1,7,6,5,6,5,6,2,5,6,7,2,5,5,7,6,4,6,5,2,7,5,7,5,8,3,63,3,56,3,1,6,6,4,2,2,2,5,3,2,2,6,1,3,6,9,10,6,14,12,11,100,,5/15/26 13:31,,1,0,22,22,0,0,2.65
635,,,affective_grid,interview,5/15/26 13:30,None,69dde72ce1c8108a83afd8f5,1,6,6,7,7,6,7,6,7,7,7,2,7,6,7,7,7,7,7,6,7,7,7,6,10,2,63,4,56,6,1,7,6,5,1,4,3,5,6,4,2,2,2,5,13,21,16,8,16,24,7,144,,5/15/26 13:32,,1,0,22,22,0,0,2.27
636,,,affective_grid,interview,5/15/26 13:31,,6a056d024f93bec778a15613,1,6,5,5,5,5,5,5,3,2,6,2,2,5,5,4,6,5,2,2,5,2,6,6,5,2,63,2,57,4,1,6,5,6,3,3,17,34,8,10,26,8,16,7,13,16,27,15,25,16,1,251,,5/15/26 13:35,,1,0,22,22,3,1,1.77
637,,,affective_grid,interview,5/15/26 13:32,Nothing I can think to add.,66f63aeba07bb69cb2f44c32,1,5,7,5,5,7,6,5,5,7,6,2,5,7,5,5,3,5,6,1,6,5,4,4,8,1,64,1,58,6,1,6,7,3,3,4,79,76,11,16,13,7,19,5,17,16,17,21,17,21,15,360,,5/15/26 13:38,,1,0,22,22,0,0,1.52
638,,,affective_grid,interview,5/15/26 13:33,,69d8c21ac70137c5703a9145,1,6,6,5,7,4,6,7,6,7,7,2,6,7,7,7,6,6,7,7,7,7,7,3,11,1,64,2,58,3,1,7,6,9,4,12,16,9,14,34,52,17,8,25,29,31,49,55,197,56,3,452,,5/15/26 13:43,,1,0,22,22,3,1,1.17
641,,,affective_grid,interview,5/15/26 13:42,,69eb34ec25b53761b8df2072,1,3,4,4,4,3,5,5,5,5,4,2,5,4,5,4,4,4,5,4,6,5,6,5,7,1,64,6,59,4,1,5,2,6,11,39,58,220,12,10,48,18,21,5,21,23,15,18,32,26,5,588,,5/15/26 13:52,,1,0,22,22,3,1,1.04
642,,,affective_grid,interview,5/15/26 13:46,,69f5167144f21c71a573746f,1,6,5,5,5,5,5,6,5,6,5,2,6,6,5,6,5,5,6,5,5,5,6,6,7,2,65,3,59,2,1,5,6,72,12,21,53,82,10,11,51,28,10,3,17,12,13,10,17,46,13,418,,5/15/26 13:54,,1,0,22,22,3,1,1.25
650,,,affective_grid,interview,5/15/26 13:58,i was confused if i was me or the person in the report,69ffb64219d501a81d7e40c6,1,6,6,3,2,3,6,3,3,6,3,2,6,2,5,3,6,5,5,5,6,6,6,2,8,2,65,1,60,4,1,6,6,12,43,10,39,82,13,11,21,7,16,13,18,19,28,28,81,16,22,479,,5/15/26 14:06,,1,0,22,22,0,0,1.06
651,,,affective_grid,interview,5/15/26 14:07,None,69f3c082cc8660d8c11ee447,1,6,7,5,6,5,6,2,6,6,5,2,5,6,6,6,7,6,6,2,6,6,7,6,9,3,65,4,60,5,1,5,1,12,3,21,40,73,29,25,28,22,34,48,35,43,32,35,36,49,19,584,,5/15/26 14:17,,1,0,22,22,0,0,0.78
652,,,affective_grid,interview,5/15/26 14:18,N/A,6a046303804be43cff2ac055,1,6,5,5,3,5,5,3,4,3,3,2,5,5,5,5,6,2,3,3,5,3,6,6,8,3,65,6,60,2,1,6,1,11,14,31,60,68,18,15,75,47,35,38,52,57,85,48,75,60,12,801,,5/15/26 14:31,,1,0,22,22,0,0,0.57
655,,,affective_grid,interview,5/15/26 14:32,,672b8d3c37b9296c39c3f677,1,6,7,6,6,6,6,2,5,6,6,2,6,2,6,5,6,6,6,3,2,6,5,6,5,1,66,1,60,6,1,6,7,6,3,12,39,91,8,10,36,9,18,5,12,18,12,13,24,16,4,336,,5/15/26 14:38,,1,0,22,22,3,1,1.52
